'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:02.214',0.090,-0.770,-0.970,-0.690
'0:02.216',0.070,-0.730,-0.940,-0.660
'0:02.218',0.070,-0.690,-0.920,-0.640
'0:02.220',0.080,-0.680,-0.910,-0.630
'0:02.222',0.100,-0.660,-0.890,-0.630
'0:02.224',0.120,-0.650,-0.870,-0.650
'0:02.226',0.130,-0.640,-0.850,-0.660
'0:02.228',0.140,-0.630,-0.830,-0.650
'0:02.230',0.140,-0.600,-0.810,-0.630
'0:02.232',0.130,-0.580,-0.790,-0.600
'0:02.234',0.120,-0.570,-0.780,-0.580
'0:02.236',0.130,-0.560,-0.760,-0.570
'0:02.238',0.150,-0.550,-0.750,-0.540
'0:02.240',0.160,-0.540,-0.740,-0.530
'0:02.242',0.180,-0.530,-0.730,-0.530
'0:02.244',0.180,-0.510,-0.710,-0.530
'0:02.246',0.180,-0.490,-0.700,-0.530
'0:02.248',0.190,-0.470,-0.700,-0.520
'0:02.250',0.200,-0.450,-0.680,-0.510
'0:02.252',0.200,-0.440,-0.660,-0.500
'0:02.254',0.200,-0.430,-0.650,-0.500
'0:02.256',0.200,-0.420,-0.650,-0.490
'0:02.258',0.200,-0.400,-0.630,-0.490
'0:02.260',0.200,-0.390,-0.610,-0.490
'0:02.262',0.210,-0.380,-0.590,-0.480
'0:02.264',0.220,-0.360,-0.580,-0.470
'0:02.266',0.220,-0.330,-0.570,-0.460
'0:02.268',0.230,-0.300,-0.560,-0.450
'0:02.270',0.230,-0.270,-0.540,-0.450
'0:02.272',0.240,-0.240,-0.530,-0.430
'0:02.274',0.240,-0.230,-0.530,-0.440
'0:02.276',0.250,-0.220,-0.530,-0.450
'0:02.278',0.270,-0.220,-0.540,-0.450
'0:02.280',0.280,-0.220,-0.530,-0.450
'0:02.282',0.290,-0.210,-0.510,-0.440
'0:02.284',0.290,-0.200,-0.500,-0.440
'0:02.286',0.290,-0.190,-0.520,-0.440
'0:02.288',0.320,-0.170,-0.520,-0.450
'0:02.290',0.340,-0.170,-0.510,-0.470
'0:02.292',0.360,-0.170,-0.510,-0.480
'0:02.294',0.380,-0.150,-0.510,-0.490
'0:02.296',0.400,-0.130,-0.510,-0.500
'0:02.298',0.400,-0.120,-0.500,-0.520
'0:02.300',0.400,-0.100,-0.500,-0.510
'0:02.302',0.410,-0.080,-0.500,-0.490
'0:02.304',0.430,-0.060,-0.500,-0.520
'0:02.306',0.460,-0.050,-0.510,-0.560
'0:02.308',0.490,-0.040,-0.520,-0.600
'0:02.310',0.520,-0.040,-0.520,-0.610
'0:02.312',0.540,-0.030,-0.510,-0.630
'0:02.314',0.570,-0.010,-0.520,-0.640
'0:02.316',0.580,0.000,-0.520,-0.640
'0:02.318',0.600,0.010,-0.520,-0.650
'0:02.320',0.630,0.030,-0.520,-0.660
'0:02.322',0.660,0.030,-0.530,-0.680
'0:02.324',0.700,0.050,-0.530,-0.700
'0:02.326',0.730,0.060,-0.530,-0.730
'0:02.328',0.760,0.080,-0.530,-0.750
'0:02.330',0.780,0.090,-0.530,-0.760
'0:02.332',0.790,0.100,-0.520,-0.770
'0:02.334',0.800,0.110,-0.510,-0.770
'0:02.336',0.820,0.110,-0.510,-0.770
'0:02.338',0.830,0.120,-0.500,-0.790
'0:02.340',0.830,0.130,-0.500,-0.820
'0:02.342',0.840,0.130,-0.490,-0.840
'0:02.344',0.840,0.140,-0.470,-0.820
'0:02.346',0.840,0.150,-0.450,-0.800
'0:02.348',0.840,0.160,-0.440,-0.800
'0:02.350',0.830,0.170,-0.430,-0.790
'0:02.352',0.830,0.170,-0.420,-0.770
'0:02.354',0.830,0.160,-0.400,-0.750
'0:02.356',0.820,0.170,-0.380,-0.750
'0:02.358',0.800,0.180,-0.380,-0.750
'0:02.360',0.790,0.180,-0.380,-0.740
'0:02.362',0.770,0.170,-0.370,-0.720
'0:02.364',0.750,0.160,-0.350,-0.690
'0:02.366',0.710,0.160,-0.330,-0.660
'0:02.368',0.690,0.160,-0.310,-0.620
'0:02.370',0.660,0.150,-0.290,-0.580
'0:02.372',0.630,0.150,-0.270,-0.550
'0:02.374',0.590,0.150,-0.250,-0.520
'0:02.376',0.540,0.140,-0.240,-0.480
'0:02.378',0.490,0.130,-0.240,-0.440
'0:02.380',0.440,0.130,-0.210,-0.390
'0:02.382',0.390,0.130,-0.190,-0.340
'0:02.384',0.330,0.140,-0.180,-0.280
'0:02.386',0.290,0.150,-0.160,-0.220
'0:02.388',0.250,0.150,-0.140,-0.190
'0:02.390',0.210,0.120,-0.120,-0.180
'0:02.392',0.180,0.100,-0.120,-0.170
'0:02.394',0.140,0.080,-0.110,-0.130
'0:02.396',0.110,0.070,-0.080,-0.100
'0:02.398',0.070,0.060,-0.060,-0.060
'0:02.400',0.010,0.050,-0.030,0.000
'0:02.402',-0.020,0.020,-0.010,0.030
'0:02.404',-0.060,0.010,0.000,0.060
'0:02.406',-0.090,0.000,0.000,0.080
'0:02.408',-0.110,-0.020,0.000,0.110
'0:02.410',-0.140,-0.040,0.000,0.130
'0:02.412',-0.180,-0.040,0.010,0.170
'0:02.414',-0.210,-0.030,0.020,0.220
'0:02.416',-0.230,-0.040,0.030,0.250
'0:02.418',-0.250,-0.060,0.050,0.270
'0:02.420',-0.270,-0.070,0.050,0.290
'0:02.422',-0.280,-0.080,0.030,0.290
'0:02.424',-0.270,-0.090,0.030,0.270
'0:02.426',-0.270,-0.110,0.030,0.270
'0:02.428',-0.280,-0.110,0.030,0.290
'0:02.430',-0.280,-0.120,0.040,0.300
'0:02.432',-0.290,-0.130,0.040,0.320
'0:02.434',-0.300,-0.130,0.050,0.320
'0:02.436',-0.310,-0.140,0.050,0.330
'0:02.438',-0.300,-0.140,0.040,0.350
'0:02.440',-0.300,-0.140,0.040,0.340
'0:02.442',-0.300,-0.140,0.050,0.330
'0:02.444',-0.290,-0.140,0.060,0.320
'0:02.446',-0.270,-0.150,0.060,0.310
'0:02.448',-0.270,-0.150,0.060,0.300
'0:02.450',-0.270,-0.160,0.050,0.290
'0:02.452',-0.270,-0.170,0.040,0.280
'0:02.454',-0.250,-0.160,0.030,0.260
'0:02.456',-0.240,-0.150,0.020,0.230
'0:02.458',-0.230,-0.160,0.020,0.200
'0:02.460',-0.210,-0.170,0.010,0.190
'0:02.462',-0.210,-0.180,0.000,0.190
'0:02.464',-0.220,-0.210,-0.010,0.190
'0:02.466',-0.230,-0.230,-0.010,0.190
'0:02.468',-0.250,-0.250,-0.010,0.190
'0:02.470',-0.250,-0.250,-0.020,0.190
'0:02.472',-0.240,-0.260,-0.030,0.170
'0:02.474',-0.230,-0.270,-0.030,0.150
'0:02.476',-0.220,-0.290,-0.020,0.140
'0:02.478',-0.220,-0.300,-0.020,0.130
'0:02.480',-0.230,-0.310,-0.020,0.140
'0:02.482',-0.240,-0.310,-0.020,0.150
'0:02.484',-0.240,-0.300,-0.010,0.160
'0:02.486',-0.240,-0.290,-0.010,0.160
'0:02.488',-0.230,-0.290,-0.020,0.150
'0:02.490',-0.220,-0.290,-0.020,0.140
'0:02.492',-0.200,-0.300,-0.010,0.130
'0:02.494',-0.180,-0.300,-0.020,0.130
'0:02.496',-0.170,-0.310,-0.020,0.130
'0:02.498',-0.180,-0.290,-0.010,0.130
'0:02.500',-0.180,-0.280,0.000,0.130
'0:02.502',-0.180,-0.290,0.000,0.140
'0:02.504',-0.180,-0.300,0.000,0.130
'0:02.506',-0.150,-0.300,0.000,0.110
'0:02.508',-0.130,-0.290,-0.020,0.090
'0:02.510',-0.120,-0.270,-0.030,0.090
'0:02.512',-0.120,-0.260,-0.020,0.120
'0:02.514',-0.120,-0.260,0.000,0.130
'0:02.516',-0.130,-0.260,0.000,0.120
'0:02.518',-0.140,-0.260,0.000,0.120
'0:02.520',-0.130,-0.280,0.000,0.120
'0:02.522',-0.110,-0.280,0.000,0.120
'0:02.524',-0.090,-0.280,0.000,0.120
'0:02.526',-0.090,-0.260,0.000,0.120
'0:02.528',-0.090,-0.260,0.000,0.120
'0:02.530',-0.080,-0.260,0.000,0.110
'0:02.532',-0.080,-0.260,0.000,0.110
'0:02.534',-0.080,-0.270,0.000,0.110
'0:02.536',-0.080,-0.260,0.000,0.110
'0:02.538',-0.080,-0.250,-0.010,0.110
'0:02.540',-0.070,-0.240,-0.010,0.120
'0:02.542',-0.060,-0.240,-0.010,0.110
'0:02.544',-0.050,-0.230,-0.010,0.110
'0:02.546',-0.050,-0.230,-0.010,0.110
'0:02.548',-0.060,-0.240,-0.020,0.110
'0:02.550',-0.070,-0.240,-0.020,0.110
'0:02.552',-0.070,-0.230,-0.010,0.110
'0:02.554',-0.060,-0.200,0.000,0.110
'0:02.556',-0.040,-0.180,-0.010,0.100
'0:02.558',-0.030,-0.170,-0.010,0.080
'0:02.560',-0.010,-0.180,-0.010,0.080
'0:02.562',0.000,-0.190,-0.020,0.080
'0:02.564',0.000,-0.200,-0.020,0.090
'0:02.566',0.000,-0.180,-0.010,0.090
'0:02.568',0.000,-0.160,0.000,0.090
'0:02.570',0.000,-0.150,0.000,0.100
'0:02.572',0.000,-0.140,0.010,0.110
'0:02.574',0.000,-0.150,0.010,0.080
'0:02.576',0.000,-0.160,0.000,0.070
'0:02.578',0.020,-0.160,0.000,0.070
'0:02.580',0.020,-0.150,0.000,0.090
'0:02.582',0.010,-0.140,0.010,0.110
'0:02.584',0.010,-0.140,0.010,0.120
'0:02.586',0.010,-0.140,0.010,0.120
'0:02.588',0.020,-0.140,0.010,0.120
'0:02.590',0.030,-0.130,0.010,0.100
'0:02.592',0.050,-0.120,0.030,0.080
'0:02.594',0.070,-0.120,0.030,0.070
'0:02.596',0.060,-0.120,0.040,0.080
'0:02.598',0.040,-0.110,0.050,0.080
'0:02.600',0.030,-0.100,0.050,0.080
'0:02.602',0.030,-0.100,0.050,0.090
'0:02.604',0.040,-0.110,0.040,0.090
'0:02.606',0.040,-0.110,0.030,0.080
'0:02.608',0.030,-0.110,0.020,0.050
'0:02.610',0.040,-0.110,0.020,0.050
'0:02.612',0.050,-0.100,0.020,0.060
'0:02.614',0.050,-0.100,0.010,0.070
'0:02.616',0.050,-0.100,0.010,0.070
'0:02.618',0.030,-0.090,0.010,0.070
'0:02.620',0.040,-0.090,0.020,0.070
'0:02.622',0.050,-0.080,0.030,0.070
'0:02.624',0.050,-0.070,0.040,0.050
'0:02.626',0.060,-0.070,0.040,0.050
'0:02.628',0.060,-0.080,0.030,0.050
'0:02.630',0.060,-0.090,0.010,0.040
'0:02.632',0.060,-0.100,0.010,0.050
'0:02.634',0.060,-0.100,0.020,0.060
'0:02.636',0.060,-0.100,0.020,0.060
'0:02.638',0.060,-0.090,0.010,0.060
'0:02.640',0.060,-0.090,0.010,0.050
'0:02.642',0.060,-0.100,0.000,0.040
'0:02.644',0.060,-0.090,0.000,0.030
'0:02.646',0.060,-0.100,0.000,0.030
'0:02.648',0.040,-0.100,0.000,0.040
'0:02.650',0.030,-0.100,0.000,0.040
'0:02.652',0.020,-0.090,0.000,0.060
'0:02.654',0.030,-0.090,0.000,0.070
'0:02.656',0.040,-0.100,0.000,0.060
'0:02.658',0.040,-0.100,0.000,0.040
'0:02.660',0.040,-0.100,0.000,0.040
'0:02.662',0.040,-0.100,0.000,0.040
'0:02.664',0.050,-0.100,0.010,0.040
'0:02.666',0.040,-0.080,0.020,0.050
'0:02.668',0.030,-0.070,0.030,0.060
'0:02.670',0.010,-0.070,0.050,0.070
'0:02.672',0.010,-0.070,0.060,0.080
'0:02.674',0.020,-0.080,0.060,0.060
'0:02.676',0.030,-0.080,0.050,0.040
'0:02.678',0.030,-0.080,0.040,0.040
'0:02.680',0.020,-0.070,0.030,0.060
'0:02.682',0.020,-0.070,0.030,0.070
'0:02.684',0.010,-0.060,0.040,0.070
'0:02.686',0.000,-0.060,0.050,0.060
'0:02.688',0.000,-0.050,0.050,0.060
'0:02.690',0.000,-0.040,0.040,0.050
'0:02.692',0.020,-0.030,0.030,0.040
'0:02.694',0.030,-0.030,0.030,0.030
'0:02.696',0.030,-0.030,0.030,0.020
'0:02.698',0.040,-0.050,0.040,0.020
'0:02.700',0.040,-0.060,0.050,0.020
'0:02.702',0.040,-0.050,0.060,0.020
'0:02.704',0.040,-0.060,0.060,0.020
'0:02.706',0.050,-0.060,0.050,0.010
'0:02.708',0.050,-0.050,0.040,0.000
'0:02.710',0.050,-0.060,0.020,0.000
'0:02.712',0.050,-0.060,0.020,0.000
'0:02.714',0.050,-0.050,0.010,0.000
'0:02.716',0.040,-0.030,0.000,-0.020
'0:02.718',0.040,-0.020,0.000,-0.020
'0:02.720',0.050,-0.010,0.000,-0.020
'0:02.722',0.060,-0.010,0.000,-0.030
'0:02.724',0.080,-0.010,0.000,-0.040
'0:02.726',0.100,-0.010,0.010,-0.050
'0:02.728',0.100,0.000,0.010,-0.040
'0:02.730',0.100,0.000,0.000,-0.030
'0:02.732',0.090,0.000,0.010,-0.020
'0:02.734',0.070,0.000,0.030,-0.010
'0:02.736',0.070,0.000,0.030,-0.010
'0:02.738',0.080,0.000,0.040,-0.020
'0:02.740',0.070,0.000,0.030,-0.020
'0:02.742',0.080,0.000,0.020,-0.030
'0:02.744',0.090,0.000,0.030,-0.030
'0:02.746',0.100,0.000,0.030,-0.030
'0:02.748',0.080,0.000,0.030,-0.020
'0:02.750',0.060,0.010,0.030,0.000
'0:02.752',0.060,0.020,0.040,0.000
'0:02.754',0.080,0.030,0.040,0.000
'0:02.756',0.090,0.030,0.040,-0.020
'0:02.758',0.100,0.030,0.030,-0.050
'0:02.760',0.110,0.020,0.000,-0.060
'0:02.762',0.120,0.010,-0.020,-0.070
'0:02.764',0.130,0.020,-0.060,-0.090
'0:02.766',0.150,0.030,-0.090,-0.120
'0:02.768',0.170,0.020,-0.150,-0.180
'0:02.770',0.200,-0.010,-0.210,-0.240
'0:02.772',0.220,-0.040,-0.220,-0.270
'0:02.774',0.220,-0.050,-0.190,-0.260
'0:02.776',0.210,-0.020,-0.080,-0.180
'0:02.778',0.190,0.050,0.080,-0.020
'0:02.780',0.160,0.180,0.330,0.160
'0:02.782',0.160,0.390,0.650,0.370
'0:02.784',0.200,0.670,1.060,0.610
'0:02.786',0.270,1.000,1.520,0.880
'0:02.788',0.330,1.370,2.000,1.180
'0:02.790',0.400,1.780,2.520,1.490
'0:02.792',0.480,2.230,3.070,1.820
'0:02.794',0.530,2.670,3.620,2.140
'0:02.796',0.570,3.050,4.090,2.400
'0:02.798',0.600,3.350,4.390,2.560
'0:02.800',0.620,3.510,4.530,2.640
'0:02.802',0.620,3.550,4.520,2.630
'0:02.804',0.560,3.400,4.310,2.510
'0:02.806',0.370,3.000,3.860,2.320
'0:02.808',0.140,2.420,3.250,2.060
'0:02.810',-0.050,1.830,2.640,1.800
'0:02.812',-0.200,1.340,2.090,1.530
'0:02.814',-0.280,0.950,1.620,1.260
'0:02.816',-0.310,0.650,1.220,1.010
'0:02.818',-0.320,0.400,0.880,0.780
'0:02.820',-0.300,0.200,0.580,0.560
'0:02.822',-0.270,0.040,0.320,0.340
'0:02.824',-0.230,-0.070,0.100,0.160
'0:02.826',-0.190,-0.170,-0.070,0.000
'0:02.828',-0.150,-0.260,-0.240,-0.130
'0:02.830',-0.120,-0.360,-0.380,-0.260
'0:02.832',-0.100,-0.420,-0.490,-0.360
'0:02.834',-0.080,-0.460,-0.570,-0.420
'0:02.836',-0.070,-0.490,-0.640,-0.490
'0:02.838',-0.040,-0.520,-0.710,-0.560
'0:02.840',-0.020,-0.540,-0.770,-0.630
'0:02.842',0.000,-0.560,-0.810,-0.660
'0:02.844',0.000,-0.570,-0.840,-0.680
'0:02.846',0.010,-0.580,-0.870,-0.680
'0:02.848',0.020,-0.570,-0.890,-0.670
'0:02.850',0.020,-0.570,-0.890,-0.660
'0:02.852',0.020,-0.560,-0.890,-0.650
'0:02.854',0.030,-0.560,-0.890,-0.670
'0:02.856',0.040,-0.550,-0.890,-0.690
'0:02.858',0.060,-0.550,-0.890,-0.690
'0:02.860',0.070,-0.550,-0.890,-0.680
'0:02.862',0.070,-0.550,-0.890,-0.660
'0:02.864',0.070,-0.530,-0.880,-0.650
'0:02.866',0.080,-0.510,-0.870,-0.650
'0:02.868',0.080,-0.490,-0.850,-0.640
'0:02.870',0.070,-0.470,-0.830,-0.620
'0:02.872',0.070,-0.450,-0.820,-0.620
'0:02.874',0.080,-0.430,-0.800,-0.620
'0:02.876',0.100,-0.420,-0.800,-0.610
'0:02.878',0.120,-0.400,-0.780,-0.610
'0:02.880',0.140,-0.390,-0.750,-0.620
'0:02.882',0.140,-0.370,-0.730,-0.610
'0:02.884',0.120,-0.350,-0.710,-0.600
'0:02.886',0.120,-0.340,-0.690,-0.580
'0:02.888',0.120,-0.330,-0.670,-0.580
'0:02.890',0.110,-0.310,-0.670,-0.590
'0:02.892',0.100,-0.280,-0.670,-0.600
'0:02.894',0.110,-0.260,-0.660,-0.600
'0:02.896',0.110,-0.250,-0.640,-0.590
'0:02.898',0.110,-0.230,-0.630,-0.580
'0:02.900',0.110,-0.220,-0.630,-0.570
'0:02.902',0.110,-0.210,-0.620,-0.560
'0:02.904',0.120,-0.190,-0.610,-0.540
'0:02.906',0.140,-0.180,-0.610,-0.540
'0:02.908',0.150,-0.170,-0.600,-0.550
'0:02.910',0.150,-0.150,-0.590,-0.550
'0:02.912',0.170,-0.140,-0.580,-0.540
'0:02.914',0.180,-0.130,-0.570,-0.530
'0:02.916',0.180,-0.110,-0.560,-0.510
'0:02.918',0.180,-0.090,-0.550,-0.500
'0:02.920',0.180,-0.070,-0.550,-0.490
'0:02.922',0.190,-0.050,-0.530,-0.500
'0:02.924',0.210,-0.040,-0.520,-0.530
'0:02.926',0.220,-0.020,-0.500,-0.550
'0:02.928',0.240,0.000,-0.490,-0.540
'0:02.930',0.260,0.010,-0.480,-0.520
'0:02.932',0.270,0.030,-0.480,-0.510
'0:02.934',0.280,0.060,-0.470,-0.510
'0:02.936',0.290,0.090,-0.470,-0.510
'0:02.938',0.310,0.110,-0.460,-0.530
'0:02.940',0.340,0.130,-0.460,-0.560
'0:02.942',0.370,0.140,-0.450,-0.590
'0:02.944',0.380,0.160,-0.450,-0.600
'0:02.946',0.390,0.190,-0.440,-0.600
'0:02.948',0.400,0.210,-0.430,-0.590
'0:02.950',0.410,0.230,-0.430,-0.590
'0:02.952',0.430,0.250,-0.430,-0.590
'0:02.954',0.460,0.270,-0.420,-0.590
'0:02.956',0.480,0.270,-0.420,-0.620
'0:02.958',0.500,0.280,-0.430,-0.640
'0:02.960',0.510,0.290,-0.420,-0.640
'0:02.962',0.530,0.310,-0.400,-0.630
'0:02.964',0.550,0.310,-0.380,-0.620
'0:02.966',0.540,0.330,-0.380,-0.620
'0:02.968',0.550,0.350,-0.370,-0.620
'0:02.970',0.560,0.360,-0.350,-0.630
'0:02.972',0.570,0.360,-0.350,-0.630
'0:02.974',0.590,0.380,-0.350,-0.650
'0:02.976',0.600,0.390,-0.340,-0.650
'0:02.978',0.620,0.390,-0.330,-0.650
'0:02.980',0.620,0.390,-0.330,-0.650
'0:02.982',0.620,0.400,-0.340,-0.640
'0:02.984',0.630,0.400,-0.330,-0.630
'0:02.986',0.640,0.400,-0.310,-0.630
'0:02.988',0.650,0.390,-0.300,-0.630
'0:02.990',0.650,0.400,-0.300,-0.630
'0:02.992',0.670,0.400,-0.280,-0.620
'0:02.994',0.680,0.400,-0.270,-0.620
'0:02.996',0.670,0.400,-0.270,-0.590
'0:02.998',0.660,0.400,-0.260,-0.570
'0:03.000',0.630,0.390,-0.240,-0.560
'0:03.002',0.620,0.380,-0.240,-0.540
'0:03.004',0.600,0.370,-0.240,-0.530
'0:03.006',0.570,0.350,-0.240,-0.540
'0:03.008',0.550,0.330,-0.240,-0.550
'0:03.010',0.540,0.310,-0.230,-0.540
'0:03.012',0.520,0.280,-0.210,-0.510
'0:03.014',0.500,0.270,-0.200,-0.490
'0:03.016',0.460,0.260,-0.200,-0.460
'0:03.018',0.430,0.250,-0.200,-0.420
'0:03.020',0.400,0.220,-0.200,-0.370
'0:03.022',0.370,0.190,-0.190,-0.340
'0:03.024',0.340,0.160,-0.190,-0.320
'0:03.026',0.320,0.130,-0.180,-0.300
'0:03.028',0.290,0.110,-0.160,-0.260
'0:03.030',0.240,0.080,-0.150,-0.210
'0:03.032',0.190,0.060,-0.140,-0.170
'0:03.034',0.150,0.020,-0.140,-0.130
'0:03.036',0.100,0.000,-0.130,-0.090
'0:03.038',0.060,-0.030,-0.120,-0.060
'0:03.040',0.020,-0.060,-0.110,-0.040
'0:03.042',-0.010,-0.080,-0.100,-0.010
'0:03.044',-0.050,-0.090,-0.080,0.010
'0:03.046',-0.090,-0.100,-0.070,0.040
'0:03.048',-0.130,-0.120,-0.060,0.070
'0:03.050',-0.170,-0.140,-0.040,0.100
'0:03.052',-0.210,-0.160,-0.040,0.120
'0:03.054',-0.240,-0.180,-0.030,0.140
'0:03.056',-0.260,-0.190,-0.030,0.140
'0:03.058',-0.280,-0.200,-0.030,0.130
'0:03.060',-0.290,-0.210,-0.020,0.140
'0:03.062',-0.300,-0.230,-0.010,0.160
'0:03.064',-0.310,-0.240,0.000,0.190
'0:03.066',-0.330,-0.240,0.000,0.200
'0:03.068',-0.340,-0.240,0.000,0.200
'0:03.070',-0.350,-0.250,0.000,0.190
'0:03.072',-0.340,-0.250,0.000,0.170
'0:03.074',-0.350,-0.260,0.010,0.150
'0:03.076',-0.340,-0.260,0.010,0.130
'0:03.078',-0.320,-0.260,0.010,0.120
'0:03.080',-0.320,-0.280,0.000,0.120
'0:03.082',-0.330,-0.300,0.000,0.120
'0:03.084',-0.360,-0.300,0.000,0.120
'0:03.086',-0.360,-0.300,-0.010,0.130
'0:03.088',-0.360,-0.300,-0.030,0.140
'0:03.090',-0.340,-0.300,-0.040,0.140
'0:03.092',-0.340,-0.310,-0.060,0.140
'0:03.094',-0.340,-0.310,-0.060,0.160
'0:03.096',-0.340,-0.330,-0.050,0.180
'0:03.098',-0.340,-0.350,-0.050,0.190
'0:03.100',-0.340,-0.360,-0.050,0.200
'0:03.102',-0.360,-0.350,-0.060,0.200
'0:03.104',-0.370,-0.350,-0.060,0.200
'0:03.106',-0.370,-0.350,-0.070,0.190
'0:03.108',-0.360,-0.360,-0.080,0.180
'0:03.110',-0.340,-0.380,-0.090,0.170
'0:03.112',-0.330,-0.400,-0.080,0.180
'0:03.114',-0.340,-0.410,-0.080,0.190
'0:03.116',-0.370,-0.410,-0.070,0.200
'0:03.118',-0.380,-0.410,-0.070,0.210
'0:03.120',-0.370,-0.410,-0.080,0.210
'0:03.122',-0.350,-0.410,-0.090,0.200
'0:03.124',-0.340,-0.410,-0.100,0.180
'0:03.126',-0.320,-0.410,-0.100,0.170
'0:03.128',-0.320,-0.420,-0.110,0.180
'0:03.130',-0.320,-0.410,-0.100,0.200
'0:03.132',-0.320,-0.410,-0.100,0.200
'0:03.134',-0.320,-0.400,-0.100,0.200
'0:03.136',-0.300,-0.400,-0.090,0.190
'0:03.138',-0.290,-0.400,-0.100,0.180
'0:03.140',-0.280,-0.390,-0.110,0.180
'0:03.142',-0.280,-0.390,-0.120,0.160
'0:03.144',-0.280,-0.380,-0.120,0.140
'0:03.146',-0.280,-0.370,-0.120,0.120
'0:03.148',-0.280,-0.370,-0.120,0.110
'0:03.150',-0.290,-0.360,-0.120,0.110
'0:03.152',-0.290,-0.350,-0.120,0.130
'0:03.154',-0.300,-0.350,-0.110,0.130
'0:03.156',-0.290,-0.340,-0.100,0.110
'0:03.158',-0.280,-0.330,-0.110,0.100
'0:03.160',-0.270,-0.320,-0.120,0.090
'0:03.162',-0.260,-0.320,-0.110,0.090
'0:03.164',-0.270,-0.310,-0.100,0.100
'0:03.166',-0.280,-0.290,-0.080,0.120
'0:03.168',-0.290,-0.280,-0.080,0.130
'0:03.170',-0.280,-0.260,-0.060,0.140
'0:03.172',-0.280,-0.240,-0.050,0.140
'0:03.174',-0.270,-0.230,-0.050,0.120
'0:03.176',-0.260,-0.230,-0.050,0.110
'0:03.178',-0.250,-0.230,-0.040,0.120
'0:03.180',-0.240,-0.230,-0.030,0.120
'0:03.182',-0.250,-0.220,-0.020,0.140
'0:03.184',-0.270,-0.180,-0.010,0.150
'0:03.186',-0.270,-0.160,-0.020,0.160
'0:03.188',-0.260,-0.180,-0.030,0.160
'0:03.190',-0.250,-0.190,-0.030,0.140
'0:03.192',-0.240,-0.190,-0.020,0.120
'0:03.194',-0.240,-0.190,-0.020,0.130
'0:03.196',-0.240,-0.200,-0.020,0.130
'0:03.198',-0.240,-0.200,-0.020,0.130
'0:03.200',-0.250,-0.180,-0.010,0.140
'0:03.202',-0.260,-0.180,-0.010,0.160
'0:03.204',-0.260,-0.180,-0.020,0.160
'0:03.206',-0.240,-0.180,-0.040,0.160
'0:03.208',-0.250,-0.180,-0.050,0.150
'0:03.210',-0.250,-0.180,-0.050,0.140
'0:03.212',-0.240,-0.170,-0.030,0.130
'0:03.214',-0.230,-0.150,-0.020,0.120
'0:03.216',-0.220,-0.130,-0.030,0.120
'0:03.218',-0.230,-0.120,-0.030,0.120
'0:03.220',-0.240,-0.120,-0.040,0.100
'0:03.222',-0.240,-0.110,-0.040,0.080
'0:03.224',-0.240,-0.100,-0.040,0.070
'0:03.226',-0.230,-0.110,-0.040,0.070
'0:03.228',-0.210,-0.110,-0.030,0.090
'0:03.230',-0.190,-0.110,-0.030,0.120
'0:03.232',-0.210,-0.110,-0.020,0.140
'0:03.234',-0.220,-0.100,-0.020,0.160
'0:03.236',-0.230,-0.100,-0.010,0.170
'0:03.238',-0.230,-0.110,-0.010,0.170
'0:03.240',-0.220,-0.100,-0.020,0.170
'0:03.242',-0.220,-0.090,-0.020,0.160
'0:03.244',-0.220,-0.080,-0.030,0.150
'0:03.246',-0.220,-0.080,-0.030,0.140
'0:03.248',-0.220,-0.090,-0.030,0.140
'0:03.250',-0.230,-0.100,-0.020,0.150
'0:03.252',-0.220,-0.100,-0.020,0.160
'0:03.254',-0.210,-0.100,-0.030,0.170
'0:03.256',-0.200,-0.100,-0.050,0.160
'0:03.258',-0.200,-0.100,-0.050,0.150
'0:03.260',-0.200,-0.100,-0.050,0.160
'0:03.262',-0.190,-0.110,-0.060,0.170
'0:03.264',-0.190,-0.120,-0.070,0.190
'0:03.266',-0.210,-0.110,-0.050,0.190
'0:03.268',-0.220,-0.110,-0.040,0.200
'0:03.270',-0.210,-0.100,-0.030,0.190
'0:03.272',-0.210,-0.100,-0.020,0.170
'0:03.274',-0.210,-0.100,-0.020,0.150
'0:03.276',-0.190,-0.100,-0.020,0.140
'0:03.278',-0.170,-0.100,-0.020,0.140
'0:03.280',-0.160,-0.110,-0.020,0.140
'0:03.282',-0.160,-0.110,-0.010,0.140
'0:03.284',-0.170,-0.090,-0.010,0.130
'0:03.286',-0.180,-0.080,-0.010,0.140
'0:03.288',-0.180,-0.080,-0.010,0.140
'0:03.290',-0.180,-0.080,-0.010,0.130
'0:03.292',-0.180,-0.080,0.000,0.120
'0:03.294',-0.170,-0.070,0.000,0.120
'0:03.296',-0.160,-0.080,-0.010,0.110
'0:03.298',-0.160,-0.080,-0.010,0.110
'0:03.300',-0.170,-0.080,-0.020,0.110
'0:03.302',-0.170,-0.090,-0.020,0.120
'0:03.304',-0.170,-0.100,-0.040,0.130
'0:03.306',-0.170,-0.100,-0.040,0.130
'0:03.308',-0.170,-0.090,-0.050,0.110
'0:03.310',-0.160,-0.100,-0.050,0.110
'0:03.312',-0.160,-0.110,-0.050,0.110
'0:03.314',-0.170,-0.110,-0.040,0.120
'0:03.316',-0.180,-0.110,-0.030,0.120
'0:03.318',-0.180,-0.110,-0.030,0.140
